# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 3 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-GEOD-52194
# Timestamp: Mon, 30-Aug-2021 13:20:31
Gene ID	Gene Name	'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal' .foldChange	'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal'.pValue	'non-triple-negative breast cancer; breast carcinoma' vs 'normal' .foldChange	'non-triple-negative breast cancer; breast carcinoma' vs 'normal'.pValue	'triple-negative breast cancer; breast carcinoma' vs 'normal' .foldChange	'triple-negative breast cancer; breast carcinoma' vs 'normal'.pValue
ENSG00000072422	RHOBTB1	0.9	0.174404831598957	1.6	4.72680617908694E-5	1.4	0.00106986615414755
ENSG00000072501	SMC1A	1.0	0.134813813134253			0.4	0.428384642189962
ENSG00000072506	HSD17B10	-0.3	0.692643652544793	-0.2	0.60896287796269	-0.1	0.773027077983711
ENSG00000072518	MARK2	-0.1	0.851362477677203	-0.2	0.634035257241729	-0.2	0.598945421008732
ENSG00000072571	HMMR	3.2	3.65114558101192E-8	1.8	0.00206104279992748	3.2	1.31279938763643E-7
ENSG00000072609	CHFR	1.0	0.00263685718326531	0.7	0.0169898311927986	0.6	0.0770798611559569
ENSG00000072657	TRHDE	2.7	0.139820900975975	4.8	1.3238068293207E-4	4.7	4.17564668413355E-4
ENSG00000072682	P4HA2	-0.8	0.133383089078439	-0.2	0.528911292915161	0.4	0.579351247054725
ENSG00000072694	FCGR2B	4.1	1.63333051842094E-14	3.4	3.32326712600441E-10	4.5	1.96963530085413E-11
ENSG00000072736	NFATC3	1.2	0.0128341549252398	0.1	0.786127642025243	0.7	0.121687524407555
ENSG00000072756	TRNT1	1.2	0.0151749954198729	0.6	0.0220507731169421	0.4	0.227739537713802
ENSG00000072778	ACADVL	-1.8	3.63688232626396E-4	-1.6	9.22025750598308E-7	-1.9	5.59373103372729E-8
ENSG00000072786	STK10	-0.3	0.557276206815051	-0.8	0.00981215083774253	-0.8	0.0276017945154384
ENSG00000072803	FBXW11	0.1	0.784905254267732			-0.2	0.571026935802808
ENSG00000072818	ACAP1	1.1	0.110308696065652	0.6	0.139894642998345	1.3	0.00103327315607338
ENSG00000072832	CRMP1	-1.2	0.0216723617683238			-0.9	0.160384872120254
ENSG00000072840	EVC	-0.3	0.552037916359922	-0.1	0.865818982998091	-0.1	0.861134124626507
ENSG00000072849	DERL2	0.5	0.200158357764315	0.6	0.255882630191886	0.2	0.598098793537815
ENSG00000072858	SIDT1	0.9	0.288855318984135	0.7	0.151670600256585	-0.6	0.341726798225325
ENSG00000072864	NDE1	-0.9	0.00688454308988666	-0.5	0.274513039432251	-0.4	0.288206219138855
ENSG00000072952	MRVI1	-0.8	0.296448730656603	-1.0	0.0648192852021133	-0.6	0.321362609400178
ENSG00000072954	TMEM38A	0.2	0.832544510730392	0.1	0.920298264939081	1.3	0.0223076704473203
ENSG00000072958	AP1M1	0.6	0.0882152341691829	0.5	0.11614702470928	0.7	0.0447366922739753
ENSG00000073008	PVR	-1.4	0.0533109517808928	-2.1	1.03031734352005E-4	-0.8	0.127508752832604
ENSG00000073050	XRCC1	-0.5	0.354731177446334	0.2	0.661784812353701	0.1	0.908579267858716
ENSG00000073060	SCARB1	-1.3	0.0323931046049401	-2.2	1.11418398021381E-11	-2.0	1.16830961352946E-5
ENSG00000073067	CYP2W1			1.2	0.409975763011379	1.4	0.434979016940519
ENSG00000073111	MCM2	1.3	0.0267348392412186	1.1	0.0309985191346601	2.0	1.09586732887029E-4
ENSG00000073146	MOV10L1	2.7	0.00619327836018179	2.2	0.00350784438758109	3.1	1.04698949341008E-4
ENSG00000073150	PANX2	-1.3	0.229427713300345	-0.4	0.653513844406412	0.9	0.314190631475327
ENSG00000073169	SELENOO	-1.2	0.00205542874813261	-0.6	0.122604170642486	-1.4	0.00475916837582481
ENSG00000073282	TP63	-2.1	0.0171534174086494	-2.8	5.00211773009811E-9	-2.0	0.00396318215057413
ENSG00000073331	ALPK1	0.7	0.144673984477263	0.1	0.885446508960527	0.2	0.658562573530938
ENSG00000073350	LLGL2	-0.1	0.900193995047266	0.7	0.281859756177137	-0.6	0.205689626731586
ENSG00000073417	PDE8A	0.3	0.551120184154448	-0.2	0.48764534606954	-0.7	0.0376777846646381
ENSG00000073464	CLCN4	0.7	0.327383754493128	0.2	0.777696243484787	1.7	0.0190410201021859
ENSG00000073536	NLE1	-1.3	0.00399430408561839	-1.1	0.00206346249225056	-1.3	3.90986666605523E-4
ENSG00000073578	SDHA	-0.4	0.479291132509072	-0.8	0.0500037165576539	-0.3	0.364503278829484
ENSG00000073584	SMARCE1	1.5	1.28645867175231E-4	1.3	0.00661091857248601	0.4	0.433319013583505
ENSG00000073598	FNDC8			0.3	0.841853290538887	0.8	0.600913569936318
ENSG00000073605	GSDMB	2.1	0.0102902362548454	-0.5	0.30451745499992	0.2	0.776514357213427
ENSG00000073614	KDM5A	1.2	0.00180548242842471	0.7	0.0127117720883305	1.1	9.5253565675916E-4
ENSG00000073670	ADAM11	-1.0	0.37627603139127	0.3	0.548730470146104	0.4	0.506779862542481
ENSG00000073711	PPP2R3A	0.3	0.711737983037919	-0.6	0.355404004400025	0.2	0.758622987026401
ENSG00000073712	FERMT2	-2.2	3.21730187989762E-6	-2.1	1.39941885723144E-5	-1.4	0.00114070888512381
ENSG00000073734	ABCB11	2.9	0.0972608051324645	4.1	8.67633711737025E-4	5.3	7.71982551264351E-5
ENSG00000073737	DHRS9	3.1	3.80047391832473E-4	1.5	0.0628616661723511	2.3	0.00456723567295839
ENSG00000073754	CD5L	3.4	0.0546623206653535	3.7	0.00912497024928373	5.7	5.81456566032125E-5
ENSG00000073756	PTGS2	-4.4	4.0837041307657E-15	-5.0	1.5196751462624E-20		
ENSG00000073792	IGF2BP2	-3.7	9.47750568916928E-8	-3.7	1.54568871169873E-12	-2.4	7.28369675296419E-5
ENSG00000073803	MAP3K13	-0.9	0.0675003893607148	-1.2	0.0531589483665094	-1.0	0.016937561953223
ENSG00000073849	ST6GAL1	1.7	0.00310891479870792	1.2	0.104520885022865	1.4	0.00417255617124597
ENSG00000073861	TBX21	0.5	0.625908865288174	0.5	0.345161908296602	1.4	0.0198884751246855
ENSG00000073905	VDAC1P1	0.4	0.700251363772247	0.5	0.432365364971993	0.5	0.479241275308515
ENSG00000073910	FRY	0.7	0.148998080363185	0.9	0.165135799652544	0.2	0.773559297370593
ENSG00000073921	PICALM	-0.7	0.07423820119838	-1.0	0.0177471182309747	-0.7	0.13338538087157
ENSG00000073969	NSF	0.7	0.0437172572506082	0.7	0.0963894669915454		
ENSG00000074047	GLI2	-1.0	0.221185906345077	-0.5	0.496903434945956	-0.5	0.397762043344496
ENSG00000074054	CLASP1	0.7	0.269858885083542	-0.3	0.451808434128109	-0.4	0.352642613973835
ENSG00000074071	MRPS34	0.1	0.833579399893947	1.0	0.0316647733529831	0.1	0.914131814164144
ENSG00000074181	NOTCH3	-0.5	0.405651518867599	-0.7	0.0978305855955832	-0.5	0.306535855366285
ENSG00000074201	CLNS1A	0.1	0.84576968833593			-0.3	0.614312041398402
ENSG00000074211	PPP2R2C	2.6	0.007360884253601	2.5	0.078518603037692	2.0	0.151388499583149
ENSG00000074219	TEAD2	-1.0	0.0602892057579395	-1.6	0.00355861497210271	-0.3	0.569927156770611
ENSG00000074266	EED	0.5	0.29890975529237	-0.2	0.547353755597346	0.2	0.700689361844205
ENSG00000074276	CDHR2	1.6	0.172953923277357	3.4	3.86260051324705E-6	3.9	2.57640412097146E-5
ENSG00000074317	SNCB			3.9	0.00573426508987044	4.7	0.00133193067635363
ENSG00000074319	TSG101	-0.6	0.140609761412223	-0.1	0.791858109113352	-0.4	0.401432121689044
ENSG00000074356	NCBP3	-0.2	0.613424567222488	-0.6	0.0463386439488561	-0.9	0.00663886755658686
ENSG00000074370	ATP2A3	1.9	0.00688454308988666	2.1	0.00233265957199169	0.5	0.140634546372109
ENSG00000074410	CA12	-1.4	0.122442362746907	1.0	0.0249734199108032	-2.3	8.35706147644395E-4
ENSG00000074416	MGLL	-1.6	0.0131554816644125	-1.9	0.00187728240009425		
ENSG00000074527	NTN4	-0.5	0.554360259342137	-0.3	0.743836170413777	-2.0	1.40875222383389E-4
ENSG00000074582	BCS1L	-0.9	0.0408239605265463	-0.1	0.899347496064097	0.1	0.887660940261977
ENSG00000074590	NUAK1	-0.5	0.536987236768915	0.2	0.679691303982173	0.1	0.842210521970873
ENSG00000074603	DPP8	1.5	1.18020935552515E-6	1.1	2.24919162123941E-4	0.7	0.0565981565766428
ENSG00000074621	SLC24A1	-0.5	0.198885086978831			-0.8	0.0510140784229225
ENSG00000074657	ZNF532	0.4	0.505853737055338	-0.3	0.433870971600625	0.7	0.0936989306374753
ENSG00000074660	SCARF1	-2.1	2.0833264003014E-5	-2.1	6.57471688142865E-8	-2.2	1.11034869933953E-6
ENSG00000074695	LMAN1	0.7	0.101232213255036	0.4	0.301054735897645	0.6	0.155528062573374
ENSG00000074696	HACD3	0.4	0.389428785401191	1.0	0.0459629838952049	-0.3	0.440868939185965
ENSG00000074706	IPCEF1	1.4	0.067641766538241			1.1	0.054365641922756
ENSG00000074755	ZZEF1	1.2	0.00173625758221768	0.7	0.0905544181640486		
ENSG00000074771	NOX3			3.9	0.00509079015834646	4.5	0.00268746657478276
ENSG00000074800	ENO1	-1.6	9.0533616181044E-5	-1.7	0.00127956990193219	-0.7	0.233090552821844
ENSG00000074803	SLC12A1	3.0	0.00211326325311018	0.3	0.623039688831761	1.7	0.0207360650114158
ENSG00000074842	MYDGF	-1.2	0.0131566262229532	0.2	0.709086876291091	-0.4	0.382284548299178
ENSG00000074855	ANO8	-0.9	0.103315485243228	-1.3	6.26863702341149E-4	-1.2	0.00908685690116789
ENSG00000074935	TUBE1	-0.1	0.816649007556055	-0.7	0.0947877797189001	-0.3	0.485211757886011
ENSG00000074964	ARHGEF10L	-0.6	0.185488889027472	-0.7	0.0754886405825542	-0.3	0.48512359024628
ENSG00000074966	TXK	2.9	3.63527578286681E-4	0.8	0.187682825407897	1.5	0.0615991437875199
ENSG00000075035	WSCD2	1.6	0.186134677014142	1.1	0.154780985017005	2.4	0.00358048450954598
ENSG00000075043	KCNQ2	4.3	0.00468162929832505	4.3	2.25011286338935E-5	4.9	3.45087304647618E-6
ENSG00000075073	TACR2	-1.0	0.217297230156015	-0.6	0.313366487396617	0.5	0.434765970916368
ENSG00000075089	ACTR6	0.9	0.0224240837123678	0.5	0.129826803383133	0.3	0.407186516885639
ENSG00000075131	TIPIN	1.1	0.0648517737893695	0.4	0.442501619277176	0.8	0.14938261133965
ENSG00000075142	SRI	-0.7	0.0892021535431847	0.1	0.895812304155329	-0.6	0.133436437387089
ENSG00000075151	EIF4G3	0.3	0.405135375391331	0.1	0.902115181102766	-0.4	0.384785776835173
ENSG00000075188	NUP37	1.5	8.00289392535887E-4	0.6	0.116486765677786	0.5	0.257547696831781
ENSG00000075213	SEMA3A	1.6	0.0156528151646399	1.1	0.0353258105027092	2.0	0.00119421261178028
ENSG00000075218	GTSE1	2.1	2.51786178193452E-4	1.4	0.0117771411434587	3.2	8.67835643113309E-8
ENSG00000075223	SEMA3C	-0.3	0.657490730072799	0.2	0.758118877460663	-0.4	0.650939954891694
ENSG00000075234	TTC38	-0.9	0.0780693553343704	-0.9	0.058771363797048	-1.0	0.0196632271487893
ENSG00000075239	ACAT1	-0.5	0.249028355760523	0.2	0.800467031624501	-0.3	0.480787488096167
ENSG00000075240	GRAMD4	0.1	0.834105568465012	0.3	0.421259715686052	0.1	0.8856150568797
ENSG00000075275	CELSR1			1.4	3.13337235821345E-5	-0.6	0.214303388023273
ENSG00000075290	WNT8B	1.9	0.111024204878299	1.2	0.244126590211431	1.7	0.142133763973602
ENSG00000075292	ZNF638	1.7	2.9891411252944E-6	1.1	3.17010505373359E-4	0.9	0.00389384146178134
ENSG00000075303	SLC25A40	1.6	3.04091859187914E-4	1.1	4.14192102297406E-4	1.1	0.00572111221801937
ENSG00000075336	TIMM21	0.6	0.238235239019131	0.7	0.088557597109569	1.2	0.0512954216278136
ENSG00000075340	ADD2	-0.6	0.456201288371245	0.1	0.811154982208287	2.2	3.66560836743195E-5
ENSG00000075388	FGF4			1.8	0.24376463522092	2.2	0.208689200881573
ENSG00000075391	RASAL2	-0.2	0.798402008143937	-0.9	0.0808678265305227	-0.6	0.264199646888593
ENSG00000075399	VPS9D1	-1.3	0.0045839838211671	-1.6	1.06666096213713E-5	-0.9	0.091929300130463
ENSG00000075407	ZNF37A	1.3	0.00110931613183134	1.6	2.24552971505086E-11	1.4	3.7984874546489E-7
ENSG00000075413	MARK3	-0.3	0.421217190854103	-0.9	0.00130191008046354	-0.8	0.0319357158917571
ENSG00000075415	SLC25A3	-1.4	0.00101686859943302	-1.6	1.18861708657537E-6	-1.9	2.57634950808375E-7
ENSG00000075420	FNDC3B	-0.2	0.817162037075159	-1.5	0.0182723022330969	-0.8	0.163390270456448
ENSG00000075426	FOSL2	-2.6	2.18503719380623E-12	-2.1	1.14859709512068E-6	-2.1	1.6406797128938E-5
ENSG00000075429	CACNG5			4.3	0.00158961326635677	4.6	0.00282648079521381
ENSG00000075461	CACNG4	-0.2	0.875807606197237	1.5	0.075551741877696	-1.1	0.0134777261417301
ENSG00000075539	FRYL	2.0	5.6347672518217E-10	1.4	2.94465416572991E-6	1.1	5.78647849664333E-5
ENSG00000075568	TMEM131	1.0	0.0128258482020915	-0.2	0.584505930908708	-0.7	0.116399258664827
ENSG00000075618	FSCN1	-1.6	0.00859336069374719	-1.9	2.82593198063799E-5	-0.3	0.651869771220287
ENSG00000075624	ACTB	-1.7	1.12991270980821E-5	-2.4	3.42447046131227E-12	-1.7	8.76039709698265E-12
ENSG00000075643	MOCOS	-0.1	0.914950462011202			0.6	0.371633586734757
ENSG00000075651	PLD1	0.6	0.219972320704452	0.2	0.773430448573078	0.5	0.30814800911964
ENSG00000075673	ATP12A			3.3	0.00119103338445	4.7	4.3677485074763E-6
ENSG00000075702	WDR62	2.2	0.00553855057764636	1.2	0.0089350162820304	2.4	9.4618111311592E-7
ENSG00000075711	DLG1	1.0	0.0419981922914674	0.4	0.431875009910365	0.3	0.346594854453578
ENSG00000075785	RAB7A	-1.7	5.83630045963691E-8	-1.3	4.03202394535058E-5	-1.2	9.45040968690462E-5
ENSG00000075790	BCAP29	0.4	0.434451163597918	0.4	0.296013447516896	0.3	0.527968954747501
ENSG00000075826	SEC31B	-0.2	0.708993934525259	-0.9	0.0875391211799465	-0.6	0.245051508460591
ENSG00000075856	SART3	-0.6	0.182917963898749	-1.3	2.28331154524112E-6	-1.3	3.38483170820401E-5
ENSG00000075884	ARHGAP15	3.0	1.97194090824383E-6	1.0	0.00576112769173148	1.4	2.22381904041842E-5
ENSG00000075886	TUBA3D	-1.8	0.19000352151957	0.4	0.679872469085304	-0.3	0.792613556046321
ENSG00000075891	PAX2	0.4	0.836691371251884	3.1	0.00391569841913805	2.1	0.0909923064550529
ENSG00000075914	EXOSC7	-0.2	0.816803215978923	-0.2	0.677259086516308		
ENSG00000075945	KIFAP3	0.6	0.160929899063982	0.4	0.295888432756976	0.2	0.603601540536446
ENSG00000075975	MKRN2	0.2	0.633912562772215	0.3	0.39525247614503	0.8	0.0747881929053558
ENSG00000076003	MCM6	1.4	0.0038043507790535	0.9	0.0744669126006284	1.8	1.82623961945076E-5
ENSG00000076043	REXO2			-0.4	0.438796202204273	0.1	0.894567390337801
ENSG00000076053	RBM7	-1.3	0.00129885743885668	-1.6	2.20954860267639E-4	-1.5	3.98495804563434E-5
ENSG00000076067	RBMS2	-0.6	0.2151584906594	-0.4	0.323746291728101	-0.1	0.856390707040773
ENSG00000076108	BAZ2A	-0.6	0.152088528165187	-0.7	0.0481358151727332	-1.1	0.00127476663432778
ENSG00000076201	PTPN23	-1.0	0.0102102539882992	-1.7	0.00174949741086384	-2.4	9.37685997358429E-15
ENSG00000076242	MLH1	0.5	0.302213786906719	0.4	0.301306555800775	0.2	0.64337379478654
ENSG00000076248	UNG	0.4	0.633808876046633	-0.4	0.336133140743766	-0.1	0.810206227903218
ENSG00000076258	FMO4	0.5	0.461779341749346	-0.2	0.833728328436871	-0.5	0.31397597778971
ENSG00000076321	KLHL20	0.6	0.218429051843069	0.4	0.373005838746757	0.3	0.498441680986204
ENSG00000076344	RGS11	-3.4	1.14507758863958E-5	-0.1	0.861750423240559	-2.2	5.98845837056345E-5
ENSG00000076351	SLC46A1	0.4	0.475579590572116	1.0	0.0186703040212741		
ENSG00000076356	PLXNA2	-1.1	0.047280902086761	-1.0	0.108748197797971	-0.6	0.153710768059875
ENSG00000076382	SPAG5	2.9	2.44715913938456E-5	1.5	0.00629609424690632	2.4	5.7938811524431E-5
ENSG00000076513	ANKRD13A	0.2	0.631897244896943	-0.2	0.667377542262615	-0.2	0.56811712793938
ENSG00000076554	TPD52	0.4	0.301538439149193	0.9	0.161798255812825	-0.3	0.573211291663586
ENSG00000076555	ACACB	-1.9	0.00350098459043219	-0.1	0.923006015660661	-1.3	0.00587675326219405
ENSG00000076604	TRAF4	-1.9	1.05760044078867E-4	-2.6	1.41775602965922E-11	-2.1	3.04398653061053E-5
ENSG00000076641	PAG1	1.9	0.0057875703586162	0.6	0.270205089869252	1.5	0.00677976133250418
ENSG00000076650	GPATCH1	0.5	0.385722474691063	0.8	0.0411200100227887	1.2	8.45707848917152E-4
ENSG00000076662	ICAM3	2.4	0.00170458467098667	0.9	0.195462286704643	2.0	0.00477734530598254
ENSG00000076685	NT5C2	0.5	0.228886611573878	-0.4	0.333434159576586	-0.2	0.551131589826652
ENSG00000076706	MCAM	-1.9	7.2225346039311E-4	-1.5	2.60065145869192E-4		
ENSG00000076716	GPC4	0.2	0.70100522779864	0.6	0.325505849755286	1.0	0.241160882576008
ENSG00000076770	MBNL3	2.8	5.04023438559895E-4	1.1	0.00498080819054404	1.4	0.00395357051908183
ENSG00000076826	CAMSAP3	-1.4	5.47860462274152E-5	-1.6	4.50941863662887E-4	-2.9	1.8708100701466E-12
ENSG00000076864	RAP1GAP	0.1	0.846753374443225	0.1	0.924916313718113	-1.0	0.0256853648446025
ENSG00000076924	XAB2	-1.6	2.25303710513552E-5	-0.8	0.00494594931530432	-1.4	0.00320738094536101
ENSG00000076928	ARHGEF1	-0.8	0.113169558585458	-0.7	0.018009233384881	-0.1	0.83252769560796
ENSG00000076944	STXBP2	-1.3	0.00156686200822988	-0.4	0.408719470149813	-1.4	5.57113175477346E-4
ENSG00000076984	MAP2K7	-1.2	0.00619442946957226	-0.7	0.0363629758048973	-1.2	0.0109065049932858
ENSG00000077009	NMRK2	-2.9	0.0976513937593485	-0.4	0.718426662501653	-0.5	0.677124142690441
ENSG00000077044	DGKD	-0.7	0.0837590250788001	-1.2	0.00625926470420925	-1.9	2.72795561203172E-9
ENSG00000077063	CTTNBP2	-0.3	0.801914773622944	0.5	0.495956180005998	-0.3	0.719007345528444
ENSG00000077080	ACTL6B			3.6	8.96581295140255E-4	3.9	2.03029300915454E-4
ENSG00000077092	RARB			-1.4	8.11485700561711E-4	0.1	0.835876605451425
ENSG00000077097	TOP2B	0.8	0.137128206571107	0.1	0.805928800109685		
ENSG00000077147	TM9SF3	0.4	0.273031517876665	-0.1	0.885666185885664	-0.1	0.764927691487787
ENSG00000077150	NFKB2	-2.6	7.19802154190155E-13	-3.0	1.16259215592844E-13	-2.9	7.16767615080503E-20
ENSG00000077152	UBE2T	3.6	3.59128782531025E-8	2.5	7.77533458774005E-5	3.1	1.33963323456342E-6
ENSG00000077157	PPP1R12B	-0.3	0.547912007721731	-1.0	0.0288857399173334	-0.8	0.116633819766556
ENSG00000077232	DNAJC10	1.1	0.00670920701323702	1.2	0.0177194415772594	0.8	0.0374238218739816
ENSG00000077235	GTF3C1	0.9	0.00836960875626803	1.1	0.00588101709224294	0.4	0.325348293701178
ENSG00000077238	IL4R	-1.4	0.0104343750777218	-1.6	9.35210661342116E-8	-1.5	4.18818495213805E-4
ENSG00000077254	USP33	0.7	0.0469386238452925	0.7	0.0161746118968985	0.6	0.116095354669207
ENSG00000077264	PAK3	-1.4	0.018265034595192	-1.9	6.1156328050318E-4	-1.1	0.0513654420280925
ENSG00000077274	CAPN6			-5.6	2.42018810743777E-28	-1.4	0.127403693278885
ENSG00000077279	DCX	-4.0	3.58176051842524E-6	-2.8	6.66453513078108E-4	-0.2	0.886186617472831
ENSG00000077312	SNRPA	-1.2	0.0640747205079015	-1.8	1.77145433978396E-6	-1.3	0.00390118921933925
ENSG00000077327	SPAG6	-2.7	0.0157089306754067	-1.4	0.0374802334046225	-0.9	0.277019048832456
ENSG00000077348	EXOSC5	-0.9	0.142157450046029	0.1	0.924124337359151	0.1	0.898678125272715
ENSG00000077380	DYNC1I2	-0.6	0.0930887088080747	-0.1	0.88827027481533	-0.3	0.444695535221759
ENSG00000077420	APBB1IP	2.3	4.02296888601236E-5	1.2	0.00220063779686244	1.2	0.00768575278201482
ENSG00000077454	LRCH4	-0.4	0.535118066659883	-0.9	0.018361130996958	-0.9	0.00972593243041636
ENSG00000077458	FAM76B			-0.1	0.816546063865233		
ENSG00000077463	SIRT6	-0.5	0.399265379658305	0.4	0.347448595058227	-0.2	0.731292044107535
ENSG00000077498	TYR			3.9	0.00455748779691098	3.3	0.0707115155804544
ENSG00000077514	POLD3	1.3	0.0014940227811793	0.9	0.0691394484042818	0.9	0.0358737889071325
ENSG00000077522	ACTN2	-1.2	0.369669091771822	2.2	0.0153737748198175	2.4	0.013218482839199
ENSG00000077549	CAPZB	-1.2	0.00369061731540053	-0.7	0.0584040201698064	-0.6	0.120758497758072
ENSG00000077585	GPR137B	0.4	0.303453034702628	-0.7	0.313809845100905	-1.1	0.0387264692403411
ENSG00000077616	NAALAD2	-0.7	0.293770970292503	-1.5	0.0132546181489654	-1.2	0.0899199159575332
ENSG00000077684	JADE1	-0.6	0.33189881998913	-0.8	0.0614713134057221	-0.5	0.312579950600656
ENSG00000077713	SLC25A43	-0.5	0.325258012932812	-0.2	0.62174660881644	-0.6	0.0798036645441575
ENSG00000077721	UBE2A			-0.3	0.33029388977952	-0.9	0.0011555357149897
ENSG00000077782	FGFR1	-2.9	8.34086819847109E-11	-1.7	4.0045643031331E-6	-2.2	2.30930323000805E-5
ENSG00000077800	FKBP6			4.2	0.00225433547656673	5.8	6.78107039908454E-5
ENSG00000077935	SMC1B	3.0	0.00621122746189788	0.6	0.534193847547191	3.9	1.96411325973719E-7
ENSG00000077942	FBLN1	-2.3	1.0141862006945E-4	-1.5	0.051771818806388	-1.9	9.49438890980581E-5
ENSG00000077943	ITGA8	1.0	0.144846542098951	0.2	0.73460294920766	0.9	0.181262186721749
ENSG00000077984	CST7	0.8	0.254205982196194	-0.5	0.430139131150557	0.6	0.224286977746338
ENSG00000078018	MAP2	-1.3	0.0340097245693671	-1.3	0.0207286919161129	0.6	0.301878311490355
ENSG00000078043	PIAS2	1.0	0.0519591474579393	0.4	0.148640998996288	-0.1	0.887058059265216
ENSG00000078053	AMPH	-3.0	1.71446537801749E-4	-1.9	0.0130394099435209	-2.1	0.00110569988095948
ENSG00000078061	ARAF	-1.2	0.00160272050324615	-1.7	2.93625356935335E-8	-1.8	1.62181204762213E-10
ENSG00000078070	MCCC1	0.2	0.659284505866437			0.7	0.283880016426956
ENSG00000078081	LAMP3	2.0	0.0130673999252976	1.4	0.0991262100074217		
ENSG00000078098	FAP	1.0	0.161682862123217	1.3	0.0301889877237952	0.9	0.143304556555137
ENSG00000078114	NEBL	0.5	0.199436557912348	0.5	0.256900901295942	-0.2	0.835083719556238
ENSG00000078124	ACER3	0.3	0.584393896404495			-0.3	0.548808465133361
ENSG00000078140	UBE2K	0.3	0.532003293701147	0.3	0.383964565380047	-0.2	0.598984202355047
ENSG00000078142	PIK3C3	0.7	0.0360009220313469	0.9	0.00824326145617521	0.2	0.632231697705314
ENSG00000078177	N4BP2	1.4	0.0234826135731868	1.1	0.0255018964678388	0.6	0.151818890084076
ENSG00000078237	TIGAR	1.2	0.127699414729131	0.8	0.224361873520942	1.4	0.050988091029404
ENSG00000078246	TULP3	-1.0	0.0289764166043029	-1.2	9.13653353386227E-4	-0.5	0.294931835918424
ENSG00000078269	SYNJ2	-0.6	0.124182023649903	-0.3	0.535766486176314		
ENSG00000078295	ADCY2	0.9	0.329231218093239	1.8	0.0698586348879518	1.6	0.00233586819113941
ENSG00000078304	PPP2R5C	0.4	0.18720729216131	-0.2	0.587588604973038	0.1	0.87777534460368
ENSG00000078319	PMS2P1	-0.2	0.798178638431339	0.3	0.625447827012321	0.1	0.928403542587527
ENSG00000078328	RBFOX1			3.9	5.29466757448982E-6	4.7	4.95107062449272E-6
ENSG00000078369	GNB1	-0.4	0.289300130980755	0.1	0.885230376484085	-0.3	0.570502637788037
ENSG00000078399	HOXA9	-3.1	7.77738596906873E-5	-2.6	6.43293814573702E-6	-1.2	0.14654547709957
ENSG00000078401	EDN1	-4.4	2.96206950577623E-10	-4.3	1.68992004627178E-4	-4.1	3.55500924511294E-11
ENSG00000078403	MLLT10	0.6	0.238719053320989	-0.2	0.652286112998764	0.1	0.883669686138368
ENSG00000078487	ZCWPW1	0.1	0.90443118092033	-0.3	0.472757782447886	0.2	0.741287599973738
ENSG00000078549	ADCYAP1R1	-2.2	0.00421878658555288	-1.4	0.0271522614851996	-0.9	0.184091264039071
ENSG00000078579	FGF20			1.4	0.282084795570773	1.5	0.319026641594101
ENSG00000078589	P2RY10	2.7	8.2771963533473E-5	0.8	0.205678085943666	2.0	1.27749937346973E-4
ENSG00000078596	ITM2A	-2.4	5.41549668900821E-5	-3.0	2.27680272742408E-13	-2.9	3.7384727692496E-12
ENSG00000078618	NRDC	0.4	0.277521102147769	0.1	0.855655995567535	-0.1	0.810262218393608
ENSG00000078668	VDAC3	0.5	0.275486713655467	1.0	0.00707917515385276	1.0	0.0567783472410108
ENSG00000078674	PCM1	-0.1	0.758822552843334	0.4	0.384085751038727	-0.8	0.0190304893321909
ENSG00000078687	TNRC6C	-0.1	0.854677448744984	0.3	0.509262749252893	-0.7	0.144893865560137
ENSG00000078699	CBFA2T2	-0.1	0.852837560118251	-0.4	0.33029388977952	-0.7	0.0569662306229103
ENSG00000078725	BRINP1	-3.4	4.13309903172246E-4	-5.6	3.70796562849269E-21	-2.5	1.4061831276697E-4
ENSG00000078747	ITCH	0.3	0.552501322949094	-0.4	0.396198043016801	-0.6	0.128648957897212
ENSG00000078795	PKD2L2	2.8	0.0061610181630857	1.7	0.0534040718838494	2.0	0.0309864981478069
ENSG00000078804	TP53INP2	-2.4	1.1386380955084E-6	-2.9	2.34629709603147E-9	-3.4	1.06970843441822E-17
ENSG00000078808	SDF4	-1.0	0.0460850984527213	-0.4	0.215834201906693	-0.6	0.215529321830908
ENSG00000078814	MYH7B	-0.1	0.886562744768748	0.3	0.561858461928689	0.4	0.40155387947387
ENSG00000078898	BPIFB2	-1.6	0.241307720579	-3.1	0.00210424519246928	-1.7	0.232120706432324
